FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,SECTOR,SECTOR_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,DEU,Germany,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_SG,Sector: State governments,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,149399487685.535,,,,,261480000000.0,275357000000.0,277702000000.0,279438000000.0,285990000000.0,290717000000.0,302981000000.0,305987000000.0,309814000000.0,307844000000.0,306260000000.0,309722000000.0,316851000000.0,329455000000.0,339833000000.0,349215000000.0,360189000000.0,365176000000.0,374728000000.0,386032000000.0,400078000000.0,423556000000.0,431291000000.0,454795000000.0,468806000000.0,544450000000.0,578270000000.0,578270000000.0,587954000000.0
A,Annual,DEU,Germany,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,218485246672.768,,,,,379734000000.0,401007000000.0,405697000000.0,413761000000.0,424718000000.0,434309000000.0,448600000000.0,463403000000.0,473059000000.0,466304000000.0,469119000000.0,464986000000.0,464933000000.0,477838000000.0,505686000000.0,512590000000.0,512613000000.0,519954000000.0,533738000000.0,553736000000.0,576299000000.0,598043000000.0,625215000000.0,645593000000.0,681396000000.0,752340000000.0,803219000000.0,803219000000.0,817993000000.0
A,Annual,DMA,Dominica,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.831499634593,32.6382660044807,,,,,,,,,,,,,,,,,,,,,,
A,Annual,DMA,Dominica,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286600000.0,299800000.0,,,,,,,,,,,,,,,,,,,,,,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,32.8270056992547,32.3113575784398,33.1247387152045,35.1181514765836,36.0862099543718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,42.1014565525552,40.7038790522349,38.8525161841784,38.3637440538365,37.6238134377669,36.2451856471765,35.8328529881358,36.0110663983903,36.5266910048211,36.3885845553411,34.447973968589,33.0426134644164,35.8537791484811,36.3554934710931,41.4672772371685,42.2063924240552,42.4277210240342,43.9937810958415,41.7007309527598,41.5473306057481,41.0077598036849,39.085690792526,37.2890072063753,37.2772606886789,36.3271209830368,39.7756373061003,37.1022866025244,32.9011246637049,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,37.6417360806664,37.3848803002239,38.5611953359716,41.1463716121774,41.6143003401964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,58.5761242801247,58.0452321535174,56.0030694658937,55.4312371226222,54.5570436268111,52.7236774528784,52.8085073203151,53.1687306940233,53.5595072044968,52.8684338473074,51.1095360670759,49.7415801410124,49.4691201644844,50.1809394928832,56.2948315438298,56.611631334616,56.3780881261455,58.0181178675688,55.6508310790284,55.2428921021562,54.6928242749751,52.6356386636155,50.6273551794424,50.7685169254687,49.825558453871,53.3461847596697,49.476674192733,44.776825205293,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,30.0940523162356,29.7731359847417,29.7620981629377,31.1016371041007,31.7089023426793,32.5436753328518,32.3946071690397,31.8329483391061,32.042544072061,31.7169495076472,30.8663082407542,31.7080297928188,32.4978745713719,33.3756575367314,32.9988461084976,32.9875433862091,32.4764039823361,31.1990862487551,31.9769732461523,35.6005966938995,35.7417082943533,35.5215381719116,35.9488266388017,35.4379826778455,35.3250226485182,34.897985721646,34.2357749458606,33.5719169213948,33.2566985596882,33.059852745897,34.4909072935068,32.9676758242678,29.8570649047826,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,4.81473038141166,5.07352272178409,5.43645662076719,6.02822013559373,5.52809038582461,5.44642891629554,5.12975706137256,4.7534769654589,4.31346807085279,4.1363277409789,4.16204430976868,4.01901365394887,4.05638053674158,4.43507613144271,4.36001414875,3.89483792943621,3.25555617531488,2.89700678773526,2.68273396838518,3.22949009268414,3.47052450885214,3.33891974821101,4.67622288738458,2.85726685252196,2.66798029755659,2.48866371195829,2.2412338491978,2.10053119558054,2.075111586946,1.79121102847367,2.07501106769994,1.6582532333718,1.49692640674376,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,280794000000.0,287658000000.0,305848000000.0,325868000000.0,358108000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,436001000000.0,442511000000.0,444540000000.0,454694000000.0,466904000000.0,480605000000.0,491726000000.0,508289000000.0,525580000000.0,549349000000.0,547750000000.0,556848000000.0,624983000000.0,657933000000.0,717189000000.0,765158000000.0,784290000000.0,832775000000.0,807141000000.0,822746000000.0,832542000000.0,821394000000.0,816476000000.0,836331000000.0,836845000000.0,925416000000.0,952609000000.0,935783000000.0,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,321978000000.0,332826000000.0,356044000000.0,381805000000.0,412967000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,606612000000.0,631037000000.0,640772000000.0,656981000000.0,677042000000.0,699107000000.0,724679000000.0,750466000000.0,770664000000.0,798141000000.0,812682000000.0,838266000000.0,862318000000.0,908135000000.0,973636000000.0,1026310000000.0,1042167000000.0,1098247000000.0,1077153000000.0,1093954000000.0,1110377000000.0,1106149000000.0,1108531000000.0,1139013000000.0,1147800000000.0,1241147000000.0,1270324000000.0,1273555000000.0,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,257417000000.0,265061000000.0,274800000000.0,288598000000.0,314669000000.0,337021000000.0,352177000000.0,364224000000.0,379774000000.0,393601000000.0,409282000000.0,435122000000.0,458701000000.0,480240000000.0,498175000000.0,524528000000.0,547306000000.0,543845000000.0,578694000000.0,615723000000.0,647960000000.0,656627000000.0,680489000000.0,685922000000.0,699528000000.0,708501000000.0,719472000000.0,735087000000.0,746128000000.0,761579000000.0,802462000000.0,846452000000.0,849203000000.0,
A,Annual,DNK,Denmark,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,41184000000.0,45168000000.0,50196000000.0,55937000000.0,54859000000.0,56403000000.0,55768000000.0,54388000000.0,51124000000.0,51331000000.0,55188000000.0,55152000000.0,57255000000.0,63816000000.0,65822000000.0,61931000000.0,54864000000.0,50499000000.0,48550000000.0,55855000000.0,62917000000.0,61721000000.0,88518000000.0,55304000000.0,52833000000.0,50525000000.0,47100000000.0,45993000000.0,46556000000.0,41263000000.0,48277000000.0,42576000000.0,42576000000.0,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,7.20025827024846,6.55174024883695,8.93943822507943,11.5507614318689,11.379265511868,10.1739672056291,10.6398150131655,10.8863577456003,10.4496800448266,11.8578072981158,11.632660741451,,13.2877116334106,11.7646941715573,16.0790937498046,15.7892152188633,16.2624559049545,16.4714172539376,18.5579651320849,16.6278985993035,15.7419789841298,15.4519110316794,19.8823038445362,17.1911177198551,17.0265384787624,16.6791586099064,15.791432278178,17.1289473381885,16.5148669374877,16.7268288020624,22.484460372797,18.6294818868313,18.6944286404309,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9117505876207,15.416679321539,15.5580675255501,16.2532390816889,16.5139395524909,19.102334238222,17.4872474129309,16.8964085737744,16.5442089831746,20.5462976467664,18.0632565388557,17.512147284072,17.1418265967166,17.2404132721118,17.5506171017582,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,9.08804729886935,8.64195485483357,10.3683613984394,12.918420021909,12.716987056556,11.6681086841357,12.1798341025535,12.7921025675686,12.3706652597775,13.4754605302825,13.0961127015058,,14.8449894948161,12.257530280091,15.5510939069018,15.6689623581527,16.3461569015283,16.6180740697016,19.3211288935165,17.7743252259679,17.2249009839366,16.9212139098761,20.9987091640474,15.1159412384449,17.7461122266815,17.4121523571034,17.8937806875925,17.914751242688,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,1.41858922142514,1.66998636846189,0.976581340006326,0.85308186166749,0.836339807827178,0.981258606723375,1.05925462166931,1.36587295924491,1.42727582134169,1.10521474047014,0.815757890934337,,0.954965588826413,0.799821298109905,0.681846931836083,1.51518187475698,1.24219463697739,1.87678567042271,2.24536227986464,2.48363671185519,2.60558064933583,2.47598592586216,2.29466460803968,2.89053950427217,2.31219507681889,1.88157694500432,2.7575959554212,2.3788825336539,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,0.148168360167081,0.246374182406726,0.265807697258727,0.282974390561006,0.253451065816002,0.247521327668073,0.330584019933474,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,0.469199807195756,0.420228237534731,0.452341833353675,0.514576728372662,0.501381736860867,0.512882871783166,0.480764467718605,0.539871862723428,0.493709393609225,0.512438491696556,0.647694069120474,,0.602312272579107,0.414101146097266,0.227247295975438,0.233809745580144,0.22085783527022,0.206675799586888,0.476259274507636,0.758256430708707,0.814983526900396,0.893592301481256,0.923510331713037,0.841233205671193,0.615292625957089,0.643592719327727,0.653367415480758,0.650265265375755,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,5569000000.0,8094800000.0,12968200000.0,18887000000.0,21025400000.0,21784800000.0,25030200000.0,30521300000.0,33297800000.0,41564000000.0,45751600000.0,,63439546867.87,73954166352.43,150497862951.605,171067462963.021,205134564731.114,240221869989.393,308367069264.75,288667147708.843,312195192027.875,341520290761.254,474395000000.0,450367692516.597,498139494329.649,534676304644.637,550693435485.429,651354904714.269,699544457237.424,763117250666.034,1002055361827.2,1004634696856.3,1170376672945.0,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74878579218.43,144297765023.605,168563104835.227,205018303753.077,240842022215.351,317412538671.713,303585795993.552,335089859069.744,365662412290.932,490238000000.0,473215721008.299,512346781678.2,549507844727.126,601223641197.367,667389554319.297,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,7029100000.0,10677300000.0,15041100000.0,21123300000.0,23497100000.0,24984100000.0,28653100000.0,35864300000.0,39419000000.0,47234200000.0,51507400000.0,,70874461516.87,77052188538.43,145555865023.605,169764589355.267,206190368823.686,242360737215.35,321048124046.713,308569584712.552,341604526074.043,373995027714.458,501032612305.43,396002847907.454,519191812354.737,558173556349.296,624008474157.866,681236322248.797,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,1097200000.0,2063300000.0,1416700000.0,1394900000.0,1545300000.0,2101100000.0,2491900000.0,3829400000.0,4548000000.0,3874000000.0,3208400000.0,,4559294023.0,5027764978.0,6381983194.96,16416162275.9165,15669039021.9628,27371352225.9575,37309897973.8028,43116953190.1186,51673919269.2092,54724585948.468,54751070361.0,75725477998.6523,67647084449.6505,60316867978.0963,96165437283.9978,90460713985.6175,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_LG,Sector: Local government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,114600000.0,304400000.0,385600000.0,462700000.0,468300000.0,530000000.0,777700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,DOM,Dominican Republic,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,362900000.0,519200000.0,656200000.0,841400000.0,926400000.0,1098200000.0,1131000000.0,1513600000.0,1573200000.0,1796200000.0,2547400000.0,,2875620626.0,2603085520.0,2127000000.0,2533200000.0,2785900000.0,3014194000.0,7913727375.0,13163643005.0,16162767015.299,19750301564.5262,22035106557.0,22038372599.1767,18001401632.0071,20631363063.0,22784832960.5,24727349650.0,,,,,,
A,Annual,DZA,Algeria,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,33.1871722468737,31.2203552137417,29.1443190661479,31.0479821595569,30.9394763247235,29.6066356802504,28.5709227597914,31.2507392775189,34.2840718139206,32.5853435637721,31.3222260168155,27.7678788680243,29.7683887199403,34.7524803808369,37.9103803267535,42.0168444386038,36.6465961698438,40.7071080951402,,,,,,,,,,,,
A,Annual,DZA,Algeria,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,493626000000.0,625965000000.0,749009000000.0,863196000000.0,875739000000.0,961682000000.0,1178122000000.0,1321000000000.0,1550600000000.0,1711480000000.0,1926035000000.0,2099807000000.0,2530800000000.0,3250360000000.0,4186710000000.0,4188249668202.15,4394500000000.0,5938760000000.0,,,,,,,,,,,,
A,Annual,ECU,Ecuador,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,9725.49160909762,12665.7760790821,20949.2863695903,23755.2543350451,27033.9760201536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,ECU,Ecuador,IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2229092636011,33.9633946049021,30.8274883747456,29.5086872098742,27.8520171419371,28.3484692109032,28.5089692436609,27.6871696104543,27.6196682618929,25.8426212015604,
A,Annual,ECU,Ecuador,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,1190000000000.0,1739000000000.0,3145000000000.0,4166000000000.0,5717000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A,Annual,ECU,Ecuador,IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33507433472.3431,34549715214.6189,30608730660.0156,29490302117.395,29048501362.5711,30492182720.5092,30820479035.7442,27490901910.0065,29322659996.5657,30070523182.3761,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,23.2120127317175,27.1184468578704,34.1186290717139,30.4173373405964,31.4241342853694,27.9206095996288,27.509806484874,25.9233527504573,23.8416284882612,24.3252151970594,24.1785048555966,25.4316194431035,24.1493467734347,24.0435390718021,23.6985034156066,23.7463842444017,28.2429828177735,25.5751877875667,29.9800707934214,32.0755981499588,28.8471459309905,27.8748790627708,28.1239625007464,31.5892281229843,32.205220657277,29.267531404722,,,,,,,,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9096195972207,25.7513185147272,25.2168820052262,25.1447814268937,29.4777853670849,26.6094867794713,28.8367997748276,29.1037443823331,27.923688686829,27.1117407451854,,,,,,,,,,,,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_CG_SSF,Sector: Central government (incl. social security funds),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,26.461001765963,30.3607211116293,37.3642130604002,33.9912533899901,35.5321022403891,32.0226874735165,30.8446802470707,29.0279281807686,,,,,30.5335674026942,30.368724051354,29.628959388641,29.6089498509718,33.9047526613929,30.5951132528442,32.4763863356111,32.5724097527188,31.2673195979398,30.537262088028,30.836687167851,34.3543861535154,35.4282159624413,32.757068619829,,,,,,,,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_EBG,Sector: Extrabudgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.33487376219673,3.10457543031137,,,,,1.76027282378599,1.70777944292509,1.51837858961969,1.398397182492,1.23480254931139,1.03429899190466,0.890084013640041,0.903318710526841,0.721992860747635,0.745450599808239,,,,,,,,,,,,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_GG,Sector: General government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4806061071261,30.3099529300689,29.549003469105,29.468015151347,33.8159146226208,30.5408444785776,32.4763863356111,32.5724097527188,31.2673195979398,30.537262088028,30.836687167851,34.3543861535154,35.4282159624413,32.757068619829,,,,,,,,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_COFOG_GE,"Government expenditure, Total",PT_GDP,Percentage of GDP,IMF_SEC_SSF,Sector: Social security funds,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,3.24898903424551,3.24227425375888,3.24558398868634,3.57391604939372,4.10796795501975,4.10207787388769,0.0,0.0,,,,,4.62394780547348,4.61740553662686,4.41207738341478,4.46416842407809,4.42696729430804,3.98562647337286,3.99090477067754,5.95967690330311,3.39454874823345,3.48302376651818,,,,,,,,,,,,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_BCG,Sector: Budgetary central government,IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,23455000000.0,31708000000.0,49902000000.0,50240000000.0,57823000000.0,59890000000.0,66356000000.0,70107000000.0,72048000000.0,78676000000.0,86464000000.0,95919000000.0,96212000000.0,105549000000.0,120929000000.0,134456700000.0,183437200000.0,200289300000.0,282291300000.0,351499800000.0,365986800000.0,401866100000.0,470992000000.0,587686000000.0,685971200000.0,715269200000.0,,,,,,,,
A,Annual,EGY,"Egypt, Arab Rep.",IMF_COFOG_GE,"Government expenditure, Total",XDC,Domestic currency,IMF_SEC_CG,Sector: Central government (excl. social security),IMF_GFSCOFOG,"Government Finance Statistics (GFS), Expenditure by Function of Government (COFOG)",0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103225000000.0,113046000000.0,128677000000.0,142374700000.0,191457200000.0,208389300000.0,271526300000.0,318932800000.0,354270800000.0,390864100000.0,,,,,,,,,,,,
